span_anchor_teitok_id,span_anchor_chapter,span_offset,beck_dmm_id,beck_greek_lemma,beck_latin_lemma,beck_degree,cardinality,berendes_teitok_id,berendes_teitok_candidates,berendes_degree,berendes_book_num,berendes_chapter_raw,berendes_chapter_keys,berendes_term,desmoulins_page,desmoulins_chapter,desmoulins_term,laguna_book,laguna_page,laguna_chapter,laguna_title,laguna_scan_id,wechel_book,wechel_page,wechel_chapter,wechel_title,wechel_scan_id,mattioli_book,mattioli_chapter_decimal,mattioli_chapter_roman,mattioli_greek,mattioli_latin,ruel_book,ruel_page_scan,ruel_folio,ruel_chapter,ruel_title_latin,ruel_title_vernacular,lusitanus_page,lusitanus_chapter,lusitanus_title,barbaro_book,barbaro_page,barbaro_chapter,barbaro_term,gunther_chapter,gunther_division,gunther_term,wellmann_id,wellmann_book,wellmann_chapter,wellmann_greek_lemma,wellmann_greek_text
e-734,4.152,0,DMM4150,σίκυς ἄγριος,Squirting cu- cumber,,,e-734,,,4,4.152,4.152,Wilde Gurke,645,Chap. CXLIX,Du concombre sauvage.,Libro quarto,468,Cap CLV; Cap CLVI,"Del cogombrillo saluage, o amargo; Del elaterio",480,Liber quartus,299; 300,Cap. CLIIII; C. CLV,De Cucumere sylvestri; De Elaterio,333; 334,,4.149; 4.150,CXLIX; CL,Σίκυς ἄγριος; Σταφίς ἀγρία,CUCUMER SYLVESTRIS; STAPHIS AGRIA,Liber quartus,238,0v,Cap CLV,De sylvestri cucumere,De sylvestri cucumere,448,Enarratio 155,"De sylvestri cucumere (sicyos agrios, cucumis agrestis, cucumer agrestis, cucumis anguinus, sylvestris / concombre sauvage). De succo cucumeris sylvestris (elaterium)",DCCLXVII,130,0,Cucumis sylvestris sive anguinus,4.154,div-689,SIKUS AGRIOS,w-626,4,150,σίκυς ἄγριος,σίκυς ἄγριος
e-735,4.155,0,DMM4151,ἡμέρου σικύου ἡ ῥιζα,Root of the cultivated cucumber,,,e-735,,,4,4.155,4.155,Elaterion,646,Chap. CXLIX,Du concombre sauvage.,Libro quarto,473,Cap CLIX,Del Spartio,485,Liber quartus,303,Cap. CLVIII,De Spartio,337,,4.152,CLII,Σπαρτίον,SPARTIUM,Liber quartus,238,0v,Cap CLVI,De elaterio,De elaterio,448,Enarratio 155,"De sylvestri cucumere (sicyos agrios, cucumis agrestis, cucumer agrestis, cucumis anguinus, sylvestris / concombre sauvage). De succo cucumeris sylvestris (elaterium)",DCCLXVIII,130,0,Elaterium,4.155,div-690,ELATERION,w-627,4,151,ἡμέρου σικύου ἡ ῥιζα,ἡμέρου σικύου ἡ ῥιζα
e-736,4.153,0,DMM4152,σταφὶς ἁγρία,Stavesacre,,,e-736,,,4,4.153,4.153,Scharfer Rittersporn,647,Chap. CL,De l'herbe aux pous.,Libro quarto,471,Cap CLVII,De la Staphis agria,483,Liber quartus,301,Cap. CLVI,"De Staphide agria, sive herba pediculari",335,,,,,,Liber quartus,239,109r,Cap CLVIII,De straphide agria,De straphide agria,449,Enarratio 156,"De staphide agria (staphis agria, herba pedicularis, pedicularia herba, uva agrestis staphusaria / de le estaphisagrie, ou le herbe au poulx)",DCCLXIX,130,0,Staphis agria,4.156,div-691,STAPHISAGRIA,w-628,4,152,σταφὶς ἁγρία,σταφὶς ἀγρία
e-737,4.154,0,DMM4153,θαψία,Deadly carrot,,,e-737,,,4,4.154,4.154,Thapsia,648,Chap. CLI,De la thapsie.,Libro quarto,471,Cap CLVIII,De la thapsi,483,Liber quartus,302,Cap. CLVII,De Thapsia,336,,4.151,CLI,Θαψία,THAPSIA,Liber quartus,240,0v,Cap CLIX,De thapsia,De thapsia,450,Enarratio 157,De thapsia (thapsia / thapsia),DCCLXX,130,0,Thapsia,4.157,div-692,THAPSIA,w-629,4,153,θαψία,θαψία
e-738,4.155,0,DMM4154,σπάρτιον,Spanish broom,,,e-738,,,4,4.155,4.155,Pfriemen,649,Chap. CLII,Du genest d'Espagne.,Libro quarto,473,Cap CLIX,Del Spartio,485,Liber quartus,303,Cap. CLVIII,De Spartio,337,,4.152,CLII,Σπαρτίον,SPARTIUM,Liber quartus,240,0v,Cap CLX,De psartio,De psartio,450,Enarratio 158,"De sparto (spartum, genista / du genet)",DCCLXXI,130,0,Spartum,4.158,div-693,SPARTION,w-630,4,154,σπάρτιον,σπαρτίον
e-739,4.156,0,DMM4155,σίλλυβον,Milk thistle,,,e-739,,,4,4.156,4.156,Mariendistel,650,Chap. CLIII,De silybum.,Libro quarto,474,Cap CLX,Del silybo,486,Liber quartus,304,Cap. CLIX,De Sylibo,338,,4.153,CLIII,Σίλυβον,SILYBUM,Liber quartus,241,110r,Cap CLXI,De silybo,De silybo,451,Enarratio 159,De silybo (silybum),DCCLXXII,131,64,Silybon,4.159,div-694,SILUBON,w-631,4,155,σίλλυβον,σίλλυβον
e-740,4.157,0,DMM4157,βάλανος μυρεψική,Moringa sp. Ben,,,e-740,,,4,4.157,4.157,Salbeneichel,650,Chap. CLIIII,De ben.,Libro quarto,474,Cap CLXI,De la nuez unguentaria,486,Liber quartus,304,C. CLX,De Glande unguentaria,338,,4.154,CLIV,Βάλανος μυρεψική,GLANS UNGUENTARIA,Liber quartus,241,110r,Cap CLXIII,De unguentaria glande,De unguentaria glande,451,Enarratio 160,"De glande unguentaria (balanos myrepsica, myro balanus, glans unguentaria)",DCCLXXIII,131,64,Balanus myrepsica,4.160,div-695,BALANOS MUREPSIKE,w-633,4,157,βάλανος μυρεψική,βάλανος μυρεψική
e-741,4.158,0,DMM4158,νάρκισσος,Narcissus,,,e-741,,,4,4.158,4.158,Narzisse,653,Chap. CLV,Du narcisse.,Libro quarto,475,Cap CLXII,Del narcisso,487,Liber quartus,304,Cap. CLXI,De Narcisso,338,,4.155,CLV,Νάρκισσος,NARCISSUS,Liber quartus,241,110r,Cap CLXIIII,De narcisso,De narcisso,452,Enarratio 161,De narcisso (narcissus),DCCLXXIIII,131,64,Narcissus,4.161,div-696,NARKISSOS,w-634,4,158,νάρκισσος,νάρκισσος
e-742,4.159,0,DMM4159,ἱπποφαές,Spurge,,,e-742,,,4,4.159,4.159,Stachelige Wolfsmilch,655,Chap. CLVI,De hippophaes.,Libro quarto,476,Cap CLXIII,Del hippophae,488,Liber quartus,305,Cap. CLXII,De Hippophaë,339,,4.156,CLVI,Ἱπποφαίς,HIPPOPHAES,Liber quartus,242,0v,Cap CLXV,De Hippophae,De hippophae,453,Enarratio 162,"De hippophaë herba (hippophaës, lappago)",DCCLXXV,131,64,Hippophaes,4.162,div-697,IPPOPHAES,w-635,4,159,ἱπποφαές,ἱπποφαές
e-743,4.160,0,DMM4160,ἱππόφαιστον,Hippophaiston,,,e-743,,,4,4.160,4.160,Hippophaiston,655,Chap. CLVII,De hippophaestum.,Libro quarto,476,Cap CLXIIII,Del hippophesto,488,Liber quartus,305,Cap. CLXIII,De Hippophaesto,339,,4.157,CLVII,Ἱππόφαιστον,HIPPOPHAESTUM,Liber quartus,242,0v,Cap CLXVI,De hippophaesto,De hippophaesto,453,Enarratio 163,De hippophaesto herba (hippophaeston),DCCLXXVI,131,64,Hippophaeston,4.163,div-698,IPPOPHAISTON,w-636,4,160,ἱππόφαιστον,ἱππόφαιστον
e-744,4.161,0,DMM4161,κίκι,Castor oil tree,,,e-744,,,4,4.161,4.161,Wunderbaum,656,Chap. CLVIII,De la paume-dieu.,Libro quarto,477,Cap CLXV,Del ricino,489,Liber quartus,306,Cap. CLXIIII,De Ricino,340,,4.158,CLVIII,Κίκι ἣ κρότων,RICINUS,Liber quartus,242,0v,Cap CLXVII,De ricino,De ricino,453,Enarratio 164,"De ricino (ricinus, croton, cataputia maior, cherva maior, granum regum , palma Christi / palma Christi herba)",DCCLXXVII,132,0,Cici,4.164,div-699,KROTON E KIKI,w-637,4,161,κίκι,κίκι
e-745,4.162,0,DMM4164,τιθύμαλλος,Euphorbia L. sp. Spurge,,,e-745,,,4,4.162,4.162,Wolfsmilcharten,656,Chap. CLIX,Des tithymales.,Libro quarto,477,Cap CLXVI,De los titymalos,489,Liber quartus,306; 308,Cap. CLXV,"De Tithymalis, seu lactarijs herbis; De Tithymalo foemina; De Paralio; De Helioscopio; De Cyparissia; De nascente in petris tithymalo, Dendroide nominato; De Platyphyllo, seu latifolio",340; 342,,4.159,CLIX,Τιθυμάλοι,TITHYMALI,Liber quartus,243,111r,Cap CLXVIII,De tithymalorum generibus,De tithymalorum generibus,454,Enarratio 165,"De septem titymali generibus (tithymalum, lactaria herba / herbe a laict, vel du tithimale)",DCCLXXVIII; DCCLXXIX; DCCLXXX; DCCLXXXI; DCCLXXXII; DCCLXXXIII; DCCLXXXIIII; DCCLXXXV,132,0,Tithymali septem; Characias primum genus tithymali; Tithymalus myrsinites; Tithymalus paralios; Tithymalus helioscopios; Tithymalus cyparissias; Tithymalus dendroides; Tithymalus platyphyllos,4.165,div-700,TITHUMALOS CHARACHIAS,w-640,4,164,τιθύμαλλος,τιθύμαλλος
e-746,4.163,0,DMM4165,πιτυούσα,Quacksalver’s spurge,,,e-746,,,4,4.163,4.163,Pityusa,660,Chap. CLX,De pityusa.,Libro quarto,481,Cap CLXVII,De la Pityusa,493,Liber quartus,309,Cap. CLXVI,De Pityusa,343,,4.160,CLX,Πιτύουσα,PITYUSA,Liber quartus,245,112r,Cap CLXXVI,De pityusa,De pityusa,455,Enarratio 166,"De pityusa (pityusa, turbit nigrum, alsebram maius, esula maior)",DCCLXXXVI,132,0,Pityusa,4.166,div-707,PITUOUSA,w-641,4,165,πιτυούσα,πιτύουσα
e-747,4.164,0,DMM4166,λαθυρίς,Caper spurge,,,e-747,,,4,4.164,4.164,Lathyris,660,Chap. CLXI,De l'espurge.,Libro quarto,482,Cap CLXVIII,De la lathyris,494,Liber quartus,309,Cap. CLXVII,De Lathyride,343,,4.161,CLXI,Λαθυρίς,LATHYRIS,Liber quartus,245,112r,Cap CLXXVII,De lathyri,De lathyri,455,Enarratio 167,"De lathyri (lathyris, cataputtia minor / espurge)",DCCLXXXVII,132,0,Lathyris,4.167,div-708,LATHUROS,w-642,4,166,λαθυρίς,λαθυρίς
e-748,4.165,0,DMM4167,πέπλος,Wartweed,,,e-748,,,4,4.165,4.165,Peplos,661,Chap. CLXII,De peplus.,Libro quarto,483,Cap CLXIX,De peplo,495,Liber quartus,310,Cap. CLXVIII,De Peplo,344,,4.162,CLXII,Πέπλος,PEPLUS,Liber quartus,245,112r,Cap CLXXIX,De peplo,De peplo,456,Enarratio 168,"De peplo (peplum, esuda rotunda / reveille matin des vignes)",DCCLXXXVIII,132,0,Peplos,4.168,div-709,PEPLOS,w-643,4,167,πέπλος,πέπλος
e-749,4.166,0,DMM4168,πεπλίς,Wild purslane,,,e-749,,,4,4.166,4.166,Peplis,661,Chap. CLXIII,De peplis.,Libro quarto,483,Cap CLXX,De la peplide,495,Liber quartus,310,Cap. CLXIX,De Peplide,344,,4.163,CLXIII,Πεπλίς,PEPLIS,Liber quartus,245,112r,Cap CLXXX,De peplide,De peplide,456,Enarratio 169,"De peplio (peplion, peplis)",DCCLXXXIX,132,0,Peplis,4.169,div-710,PEPLION,w-644,4,168,πεπλίς,πεπλίς
e-750,4.167,0,DMM4169,χαμαισύκη,Thyme spurge,,,e-750,,,4,4.167,4.167,Erdfeige,662,Chap. CLXIIII,De chamaesyce.,Libro quarto,484,Cap CLXXI,De la camesyce,496,Liber quartus,311,Cap. CLXX,De Chamaesyce,345,,4.164,CLXIV,Χαμαισύκη,CHAMAESYCE,Liber quartus,246,0v,Cap CLXXXI,De chamaesyce,De chamaesyce,456,Enarratio 170,"De chamaesyce (chamaesyce, peplum minus, ficus terrestris)",DCCXC,133,65,Chamaesyce,4.170,div-711,CHAMAISUKE,w-645,4,169,χαμαισύκη,χαμαισύκη
e-751,4.168,0,DMM4170,σκαμμωνία,Scam mony,,,e-751,,,4,4.168,4.168,Purgirwinde,662,Chap. CLXV,De la scammonee.,Libro quarto,484,Cap CLXXII,De la escamonea,496,Liber quartus,311,Cap. CLXXI,De Scammonia,345,,4.165,CLXV,Σκαμμωνία,SCAMMONIA,Liber quartus,246,0v,Cap CLXXXII,De scammonia,De scammonia,457,Enarratio 171,"De scammonia (scammonion, scammonia, colophonium)",DCCXCI,133,65,Scammonion,4.171,div-712,SKAMMONIA,w-646,4,170,σκαμμωνία,σκαμμωνία
e-752,4.169,0,DMM4171,χαμελαία,Spurge olive,,,e-752,,,4,4.169,4.169,Bergseidelbast,663,Chap. CLXVI,De la chamelee.,Libro quarto,485,Cap CLXXIII,De la Camelea,497,Liber quartus,312,Cap. CLXXII,De Chamelaea,346,,4.166,CLXVI,Χαμελαία,CHAMELAEA,Liber quartus,247,113r,Cap CLXXXII,De chamalaea,De chamalaea,458,Enarratio 172,"De chamaelaea (oleastellum, mezereon, chamaelaea, leo terrae)",DCCXCII,133,65,Chamaelaea,4.172,div-713,CHAMELAIA,w-647,4,171,χαμελαία,χαμελαία
e-753,4.170,0,DMM4172,θυμελαία ἢ χαμελαία,Spurge flax,,,e-753,,,4,4.170,4.170,S?dlicher Seidelbast,663,Chap. CLXVII,De la thymelee.,Libro quarto,486,Cap CLXXIIII,De la thymelea,498,Liber quartus,313,Cap. CLXXIII,De Thymelaea,347,,4.167,CLXVII,Θυμελαία,THYMELAEA,Liber quartus,247,113r,Cap CLXXXIII,De thymelaea,De thymelaea,458,Enarratio 173,De thymelaea (thymelaea / thymelea),DCCXCIII,133,65,Thymelaea,4.173,div-714,THUMELAIA,w-648,4,172,θυμελαία ἢ χαμελαία,θυμελαία
e-754,4.171,0,DMM4173,ἀκτῆ,Elder,,,e-754,,,4,4.171,4.171,Hollunder,664,Chap. CLXVIII,Du sureau.,Libro quarto,486,Cap CLXXV,"Del Sauco, y del Ebulo que en Castilla se dize Yezgos",498,Liber quartus,313,Cap. CLXXIIII,De Sambuco,347,,4.168,CLXVIII,Ακτή,SAMBUCUS,Liber quartus,248,0v,Cap CLXXXIIII,De sabuco,De sabuco,459,Enarratio 174,"De sambuco (sambucus, sabucus / sus, du suin). De ebulo (chamaeacte, ebulus, humilis sambucus / hyeblu)",DCCXCIIII,133,65,Sabucus,4.174,div-715,AKTE,w-649,4,173,ἀκτῆ,ἀκτῆ
e-754,4.171,1,DMM4173,ἀκτῆ,Elder,,,e-755,,,4,4.172,4.172,Zwerghollunder,664,Chap. CLXVIII,Du sureau.,,,,,,Liber quartus,314,Cap. CLXXV,"De Chamaeacte, seu humilis sambuco",348,,,,,,Liber quartus,248,0v,Cap CLXXXV,De ebulo,De ebulo,459,Enarratio 174,"De sambuco (sambucus, sabucus / sus, du suin). De ebulo (chamaeacte, ebulus, humilis sambucus / hyeblu)",DCCXCV,133,65,Ebulus,4.174,div-715,AKTE,w-649,4,173,ἀκτῆ,ἀκτῆ
e-756,4.173,0,DMM4174,πυκνόκομον,Motherwort,,,e-756,,,4,4.173,4.173,Pyknokomon,667,Chap. CLXIX,De picnocomum.,Libro quarto,488,Cap CLXXVI,Del pycnocomo,500,Liber quartus,314,Cap. CLXXVI,De Pycnocomo,348,,4.169,CLXIX,Πυκνόκομον,PYCNOCOMUM,Liber quartus,248,0v,Cap CLXXXVI,De pygnocomo,De pygnocomo,460,Enarratio 175,De pycnocomo (pycnocomum),DCCXCVI,134,0,Pycnocomon,4.176,div-717,PUKNOKOMON,w-650,4,174,πυκνόκομον,πυκνόκομον
e-757,4.174,0,DMM4175,ἄπιος,Tuberous spurge,,,e-757,,,4,4.174,4.174,Birnwolfsmilch,667,Chap. CLXX,De apios.,Libro quarto,488,Cap CLXXVII,De la planta Ilamada Apios,500,Liber quartus,315,Cap. CLXXVII,De Apio,349,,4.170,CLXX,Ἄπιος,APIOS,Liber quartus,249,114r,Cap CLXXXVII,De apio ceu radice sylvertri,De apio ceu radice sylvertri,460,Enarratio 176,"De apio herba (radix sylvestris, apios / une rave sauvage)",DCCXCVII,134,0,Apios,4.177,div-718,APIOS,w-651,4,175,ἄπιος,ἄπιος
e-758,4.175,0,DMM4176,κολόκυνθα ἀγρία,Colocynth,,,e-758,,,4,4.175,4.175,Koloquinthe,668,Chap. CLXXI,De la coloquinte.,Libro quarto,489,cap CLXXVIII,De la Coloquintida,501,Liber quartus,315,Cap. CLXXVIII,De Colocynthide,349,,4.171,CLXXI,Κολοκυνθίς,COLOCYNTHIS,Liber quartus,249,114r,Cap CLXXXVIII,De colocyntha aegos aliys sicya picra,De colocyntha aegos aliys sicya picra,460,Enarratio 177,"De colocynthide (colocynthis, cucurbita sylvestris, coloquintida / des coloquintes)",DCCXCVIII,134,0,Colocynthis,4.178,div-719,KOLOKUNTHIS,w-652,4,176,κολόκυνθα ἀγρία,κολόκυνθα ἀγρία
e-759,4.176,0,DMM4177,ἐπίθυμον,Epithymon,,,e-759,,,4,4.176,4.176,Flachsseide,668,Chap. CLXXII,De la goutte ou teigne de thym.,Libro quarto,490,Cap CLXXIX,Del epithymo,502,Liber quartus,316,Cap. CLXXIX,De Epithymo,350,,4.172,CLXXII,Ἐπίθυμον,EPITHYMUM,Liber quartus,249,114r,Cap CLXXXIX,De epithymo,De epithymo,461,Enarratio 178,"De epithymo (epithymum, flos thymi / epithimo). De altero epithymo (cuscuta, cassuta, podagra lini, linodera, amplexi caulis, herba capillaris / cuscuta)",DCCXCIX,134,0,Epithymum,4.179,div-720,EPITHUMON,w-653,4,177,ἐπίθυμον,ἐπίθυμον
e-760,4.177,0,DMM4178,ἄλυπον,Herb terrible,,,e-760,,,4,4.177,4.177,Alypon,671,Chap. CLXXIII,De alypum.,Libro quarto,491,Cap CLXXX,Del alypo,503,Liber quartus,316,Cap. CLXXX,De Alypo,350,,4.173,CLXXIII,Ἀλύπον,ALYPUM,Liber quartus,249,114r,Cap CXC,De alypo,De alypo,462,Enarratio 179,"De alypo (alypon, alypia, turbit album, turbit orientale)",DCCC,134,0,Alypon,,,,w-654,4,178,ἄλυπον,ἄλυπον
e-761,4.178,0,DMM4179,ἔμπετρον,Sea heath,,,e-761,,,4,4.178,4.178,Empetron,671,Chap. CLXXIIII,De empetrum.,Libro quarto,491,Cap CLXXXI,Del empetro,503,Liber quartus,316,Cap. CLXXXI,De Empetro,350,,4.174,CLXXIV,Ἔμπετρον,EMPETRUM,Liber quartus,250,0v,Cap CXCI,De empetro seu calcifraga,De empetro seu calcifraga,462,Enarratio 180,"De empetro (empetron, calcifraga)",DCCCI,134,0,Empetron,4.181,div-721,EMPETRON,w-655,4,179,ἔμπετρον,ἔμπετρον
e-762,4.179,0,DMM4180,κληματίς,Traveler’s joy,,,e-762,,,4,4.179,4.179,Klematis,671,Chap. CLXXIIII,De empetrum.,,,,,,Liber quartus,316,Cap. CLXXXII,De Clematitide,350,,,,,,Liber quartus,250,0v,Cap CXCII,De clematide,De clematide,463,Enarratio 181,De sylvestri vite (vitis sylvestris),,,,,4.182,div-722,KLEMATITIS,w-656,4,180,κληματίς,κληματίς
e-763,4.180,0,DMM4181,ἄμπελος ἀγρία,Wild grapevine,,,e-763,,,4,4.180,4.180,Wilde Rebe,672,Chap. CLXXV,De la vigne sauvage.,Libro quarto,492,Cap CLXXXII,De la vid saluage,504,Liber quartus,317,Cap. CLXXXIII,De Vite Sylvestri,351,,4.175,CLXXV,Ἄμπελος ἀγρία,VITIS SYLVESTRIS,Liber quartus,250,0v,Cap CXCIII,De labrusca,De labrusca,463,Enarratio 182,"De vite alba (ampelos leuce, vitis alba, bryonia / du feu ardant, de la couleuree)",DCCCII,134,0,Ampelos agria,,,,w-657,4,181,ἄμπελος ἀγρία,ἄμπελος ἀγρία
e-764,4.181,0,DMM4182,ἄμπελος λευκή,Bryony,,,e-764,,,4,4.181,4.181,Weisse Rebe,672,Chap. CLXXVI,De la coulevree.,Libro quarto,493,Cap CLXXXIII,De la vid blanca Ilamada vulgarmete Bryonia,505,Liber quartus,317,Cap. CLXXXIIII,De Vite alba,351,,4.176,CLXXVI,Ἄμπελος λευκή,VITIS ALBA,Liber quartus,250,0v,Cap CXCIIII,De vite alba,De vite alba,464,Enarratio 183,"De vite nigra (ampelos melaena, vitis nigra, uva tamminia / espece de coleure, ayant les racines et sementz noirs)",DCCCIII,134,0,Ampelos leuce,,,,w-658,4,182,ἄμπελος λευκή,ἄμπελος λευκή
e-765,4.182,0,DMM4183,ἄμπελος μέλαινα,Black bryony,,,e-765,,,4,4.182,4.182,Schwarze Rebe,673,Chap. CLXXVII,De la coulevree noire.,Libro quarto,493,Cap CLXXXIIII,De la vid Negra,505,Liber quartus,318,Cap. CLXXXV,De Vite nigra,352,,4.177,CLXXVII,Ἄμπελος μέλαινα,VITIS NIGRA,Liber quartus,251,115r,Cap CXCV,De vite nigra,De vite nigra,464,Enarratio 184,"De filice (pteris, filix, filix masculus / feuchiere)",DCCCIIII,134,0,Ampelos melaena,4.185,div-723,AMPELOS MELAINA,w-659,4,183,ἄμπελος μέλαινα,ἄμπελος μέλαινα
e-766,4.183,0,DMM4184,πετρίς,Male fern,,,e-766,,,4,4.183,4.183,Wurmfarn,675,Chap. CLXXVIII,De la feuchiere masle.,Libro quarto,494,Cap CLXXXV,Del helecho,506,Liber quartus,318,Cap. CLXXXVI,De Filice,352,,4.178,CLXXVIII,Πτέρις,FILIX MAS,Liber quartus,251,115r,Cap CXCVI,De filice,De filice,464,Enarratio 185,"De filice foemina (thelypteris, foemina filix / ut supra)",DCCCV,134,0,Pteris,4.186,div-724,PTERIS,w-660,4,184,πετρίς,πτέρις
e-767,4.184,0,DMM4185,θηλυπτερίς,Bracken,,,e-767,,,4,4.184,4.184,Saumfarn,675,Chap. CLXXIX,De la feuchiere femelle.,Libro quarto,495,Cap CLXXXVI,Del helecho hembra,507,Liber quartus,319,Cap. CLXXXVII,"De Thelypteri, seu filice foemina",353,,4.179,CLXXIX,Θελυπτερίς,FILIX FOEMINA,Liber quartus,252,0v,Cap CXCVII,De filice foemina,De filice foemina,465,Enarratio 186,"De polypodio (polypodium, filicula / du polypode)",DCCCVI,134,0,Thelypteris,4.187,div-725,THELUPTERIS,w-661,4,185,θηλυπτερίς,θηλυπτερίς
e-768,4.185,0,DMM4186,πολυπόδιον,Polypody,,,e-768,,,4,4.185,4.185,T?pfelfarn,676,Chap. CLXXX,Du polypode.,Libro quarto,495,Cap CLXXXVII,Del polypodio,507,Liber quartus,319,Cap. CLXXXVIII,"De Polypodio, seu filicula",353,,4.180,CLXXX,Πολυπόδιον,FILICULA,Liber quartus,252,0v,Cap CXCVIII,De filicula,De filicula,465,Enarratio 187,"De dryopteri (dryopteris, filix quercus, filix quercina / feuchiere du chesne)",DCCCVII,135,66,Polypodion,4.188,div-726,POLUPODION,w-662,4,186,πολυπόδιον,πολυπόδιον
e-769,4.186,0,DMM4187,δρυπτερίς,Black oak fern,,,e-769,,,4,4.186,4.186,Eichenfarn,677,Chap. CLXXXI,De la feuchiere de chesne.,Libro quarto,496,Cap CLXXXVIII,De la dryopteride,508,Liber quartus,320,Cap. CLXXXIX,De Dryopteri,354,,4.181,CLXXXI,Δρυοπτερίς,DRYOPTERIS,Liber quartus,252,0v,Cap CXCIX,De dryopteri,De dryopteri,466,Enarratio 188,"De cnico (cnicos, cartamus, crocus sylvestris / saffran saulvaige)",DCCCVIII,135,66,Pryopteris,4.189,div-727,DRUOPOTERIS,w-663,4,187,δρυπτερίς,δρυοπτερίς
e-770,4.187,0,DMM4188,κνῆκος,Safflower,,,e-770,,,4,4.187,4.187,Saflor,678,Chap. CLXXXII,Du saffran bastard.,Libro quarto,497,Cap CLXXXIX,Del cartamo,509,Liber quartus,320,Cap. CXC,De Cnico,354,,4.182,CLXXXII,Κνίκος,CNICUS,Liber quartus,252,0v,Cap CC,De cnico,De cnico,466,Enarratio 189,"De mercuriali (linozotis, mercurialis / mercuriale)",DCCCIX,135,66,Cnecos,4.190,div-728,KNIKOS,w-664,4,188,κνῆκος,κνῆκος
e-771,4.188,0,DMM4189,λινόζωστις,Mercury,,,e-771,,,4,4.188,4.188,Bingelkraut,678,Chap. CLXXXIII,De la mercuriale.,Libro quarto,497,Cap CXC,De la mercurial,509,Liber quartus,320,Cap. CXCI,"De Linozostide, seu Mercuriali",354,,4.183,CLXXXIII,Λινόζωστις,MERCURIALIS,Liber quartus,253,116r,Cap CCI,De mercuriali,De mercuriali,467,Enarratio 190,"De cynocrambe (cynocrambe, canina brassica, mercurialis canina / mercurielle du chien)",DCCCX,135,66,Linozostis,4.191,div-729,LINOZOSTIS,w-665,4,189,λινόζωστις,λινόζωστις
e-771,4.188,1,DMM4189,λινόζωστις,Mercury,,,e-772,,,4,4.189,4.189,Hundskohl,679,Chap. CLXXXIIII,De la mercuriale sauvage.,Libro quarto,499,Cap CXCI,De la cynocrambe,511,Liber quartus,321,Cap. CXCII,De Cynocrambe,355,,4.184,CLXXXIV,Κυνοκράμβη,CYNOCRAMBE,Liber quartus,253,116r,Cap CCII,De cynocrambae,De cynocrambae,467,Enarratio 190,"De cynocrambe (cynocrambe, canina brassica, mercurialis canina / mercurielle du chien)",DCCCXI,135,66,Cynia,4.191,div-729,LINOZOSTIS,w-665,4,189,λινόζωστις,λινόζωστις
e-773,4.190,0,DMM4190,ἡλιοτρόπιον τὸ μέγα,Large heliotrope,,,e-773,,,4,4.190,4.190,Grosses Heliotropion,680,Chap. CLXXXV,Du grand heliotropium.,Libro quarto,499,Cap CXCII,Del heliotropio mayor,511,Liber quartus,321,Cap. CXCIII,"De Heliotropio magno, seu Solari herba maiore",355,,4.185,CLXXXV,Ἡλιοτρόπιον μέγα,HELIOTROPIUM MAIUS,Liber quartus,253,116r,Cap CCIII,De heliotropio magno,De heliotropio magno,467,Enarratio 191,"De heliotropio maiori (heliotropium maius, herba cancri, solaris herba, scorpiurus herba, verrucaria maior / verruaria)",DCCCXII,135,66,Heliotropium maius,4.193,div-731,ELIOTROPION MEGA,w-666,4,190_RV,ἡλιοτρόπιον τὸ μέγα,κυνέα ἢ κυνοκράμβη
e-774,4.191,0,DMM4191,ἡλιοτρόπιον τὸ μικρόν,Small heliotrope,,,e-774,,,4,4.191,4.191,Kleines Heliotropion,680,Chap. CLXXXVI,Du petit heliotropium.,Libro quarto,500,Cap CXCIII,Del heliotropio menor,512,Liber quintus,322,Cap. CXCIIII,De Heliotropio parvo,356,,4.186,CLXXXVI,Ἡλιοτρόπιον μικρόν,HELIOTROPIUM MINUS,Liber quartus,254,0v,Cap CCIIII,De heliotropio paruo,De heliotropio paruo,467,Enarratio 192,"De heliotropio minori (heliotropium minus, solaris minor, verrucaria minor)",DCCCXIII,135,66,Heliotropium minus,4.194,div-732,ELIOTROPION MIKRON,w-667,4,190,ἡλιοτρόπιον τὸ μικρόν,ἡλιοτρόπιον τὸ μέγα
e-775,4.192,0,DMM4192,σκορπιοειδές,Scorpionwort,,,e-775,,,4,4.192,4.192,Skorpionskraut,682,Chap. CLXXXVIII,De scorpioides.,Libro quarto,501,Cap CXCIIII,Del scorpioide,513,Liber quintus,322,Cap. CXCV,De Scorpioide,356,,4.187,CLXXXVII,Σκορπιοειδές,SCORPIOIDES,Liber quartus,254,0v,Cap CCV,De scorpioide,De scorpioide,468,Enarratio 193,De scorpioide (scorpioides),DCCCXIIII,135,66,Scorpioides,4.195,div-733,SKORPIOIDES,w-668,4,192,σκορπιοειδές,σκορπιοειδές
