chapter_key,berendes_teitok_id,berendes_term,dmm_id,source_id,desmoulins_page,desmoulins_chapter,desmoulins_term,laguna_page,laguna_chapter,laguna_title,laguna_scan_id,laguna_book,wechel_page,wechel_chapter,wechel_title,wechel_scan_id,wechel_book,ruel_page_scan,ruel_folio,ruel_chapter,ruel_title_latin,ruel_title_vernacular,ruel_book,lusitanus_page,lusitanus_chapter,lusitanus_title,barbaro_page,barbaro_chapter,barbaro_term,barbaro_book,matthiolo_book,matthiolo_chapter,matthiolo_greek,matthiolo_latin,gunther_chapter,gunther_division,gunther_term,wellmann_id,wellmann_book,wellmann_chapter,wellmann_greek_lemma,beck_greek_lemma,beck_latin_lemma
4.163,e-746,Pityusa,DMM4165,DMM41631; it745,660,Chap. CLX,De pityusa.,481,Cap CLXVII,De la Pityusa,493,Libro quarto,309,Cap. CLXVI,De Pityusa,343,Liber quartus,245,112r,Cap CLXXVI,De pityusa,De pityusa,Liber quartus,455,Enarratio 166,"De pityusa (pityusa, turbit nigrum, alsebram maius, esula maior)",132,0,Pityusa,DCCLXXXVI,,4.160,Πιτύουσα,PITYUSA,4.166,div-707,PITUOUSA,w-641,4,165,πιτυούσα,πιτυούσα,Quacksalver’s spurge
4.164,e-747,Lathyris,DMM4166,DMM41641; it746,660,Chap. CLXI,De l'espurge.,482,Cap CLXVIII,De la lathyris,494,Libro quarto,309,Cap. CLXVII,De Lathyride,343,Liber quartus,245,112r,Cap CLXXVII,De lathyri,De lathyri,Liber quartus,455,Enarratio 167,"De lathyri (lathyris, cataputtia minor / espurge)",132,0,Lathyris,DCCLXXXVII,,4.161,Λαθυρίς,LATHYRIS,4.167,div-708,LATHUROS,w-642,4,166,λαθυρίς,λαθυρίς,Caper spurge
4.165,e-748,Peplos,DMM4167,DMM41651; it747,661,Chap. CLXII,De peplus.,483,Cap CLXIX,De peplo,495,Libro quarto,310,Cap. CLXVIII,De Peplo,344,Liber quartus,245,112r,Cap CLXXIX,De peplo,De peplo,Liber quartus,456,Enarratio 168,"De peplo (peplum, esuda rotunda / reveille matin des vignes)",132,0,Peplos,DCCLXXXVIII,,4.162,Πέπλος,PEPLUS,4.168,div-709,PEPLOS,w-643,4,167,πέπλος,πέπλος,Wartweed
4.166,e-749,Peplis,DMM4168,DMM41661; it748,661,Chap. CLXIII,De peplis.,483,Cap CLXX,De la peplide,495,Libro quarto,310,Cap. CLXIX,De Peplide,344,Liber quartus,245,112r,Cap CLXXX,De peplide,De peplide,Liber quartus,456,Enarratio 169,"De peplio (peplion, peplis)",132,0,Peplis,DCCLXXXIX,,4.163,Πεπλίς,PEPLIS,4.169,div-710,PEPLION,w-644,4,168,πεπλίς,πεπλίς,Wild purslane
4.167,e-750,Erdfeige,DMM4169,DMM41671; it749,662,Chap. CLXIIII,De chamaesyce.,484,Cap CLXXI,De la camesyce,496,Libro quarto,311,Cap. CLXX,De Chamaesyce,345,Liber quartus,246,0v,Cap CLXXXI,De chamaesyce,De chamaesyce,Liber quartus,456,Enarratio 170,"De chamaesyce (chamaesyce, peplum minus, ficus terrestris)",133,65,Chamaesyce,DCCXC,,4.164,Χαμαισύκη,CHAMAESYCE,4.170,div-711,CHAMAISUKE,w-645,4,169,χαμαισύκη,χαμαισύκη,Thyme spurge
4.168,e-751,Purgirwinde,DMM4170,DMM41681; it750,662,Chap. CLXV,De la scammonee.,484,Cap CLXXII,De la escamonea,496,Libro quarto,311,Cap. CLXXI,De Scammonia,345,Liber quartus,246,0v,Cap CLXXXII,De scammonia,De scammonia,Liber quartus,457,Enarratio 171,"De scammonia (scammonion, scammonia, colophonium)",133,65,Scammonion,DCCXCI,,4.165,Σκαμμωνία,SCAMMONIA,4.171,div-712,SKAMMONIA,w-646,4,170,σκαμμωνία,σκαμμωνία,Scam mony
4.169,e-752,Bergseidelbast,DMM4171,DMM41691; it751,663,Chap. CLXVI,De la chamelee.,485,Cap CLXXIII,De la Camelea,497,Libro quarto,312,Cap. CLXXII,De Chamelaea,346,Liber quartus,247,113r,Cap CLXXXII,De chamalaea,De chamalaea,Liber quartus,458,Enarratio 172,"De chamaelaea (oleastellum, mezereon, chamaelaea, leo terrae)",133,65,Chamaelaea,DCCXCII,,4.166,Χαμελαία,CHAMELAEA,4.172,div-713,CHAMELAIA,w-647,4,171,χαμελαία,χαμελαία,Spurge olive
4.170,e-753,S?dlicher Seidelbast,DMM4172,DMM41701; it752,663,Chap. CLXVII,De la thymelee.,486,Cap CLXXIIII,De la thymelea,498,Libro quarto,313,Cap. CLXXIII,De Thymelaea,347,Liber quartus,247,113r,Cap CLXXXIII,De thymelaea,De thymelaea,Liber quartus,458,Enarratio 173,De thymelaea (thymelaea / thymelea),133,65,Thymelaea,DCCXCIII,,4.167,Θυμελαία,THYMELAEA,4.173,div-714,THUMELAIA,w-648,4,172,θυμελαία ἢ χαμελαία,θυμελαία ἢ χαμελαία,Spurge flax
4.171,e-754,Hollunder,DMM4173,DMM41711; it753,664,Chap. CLXVIII,Du sureau.,486,Cap CLXXV,"Del Sauco, y del Ebulo que en Castilla se dize Yezgos",498,Libro quarto,313,Cap. CLXXIIII,De Sambuco,347,Liber quartus,248,0v,Cap CLXXXIIII,De sabuco,De sabuco,Liber quartus,459,Enarratio 174,"De sambuco (sambucus, sabucus / sus, du suin). De ebulo (chamaeacte, ebulus, humilis sambucus / hyeblu)",133,65,Sabucus,DCCXCIIII,,4.168,Ακτή,SAMBUCUS,4.174,div-715,AKTE,w-649,4,173,ἀκτῆ,ἀκτῆ,Elder
4.172,e-755,Zwerghollunder,,DMM41721; it754,664,Chap. CLXVIII,Du sureau.,,,,,,314,Cap. CLXXV,"De Chamaeacte, seu humilis sambuco",348,Liber quartus,248,0v,Cap CLXXXV,De ebulo,De ebulo,Liber quartus,459,Enarratio 174,"De sambuco (sambucus, sabucus / sus, du suin). De ebulo (chamaeacte, ebulus, humilis sambucus / hyeblu)",133,65,Ebulus,DCCXCV,,,Περἰ Χαμαιάκτης,,4.175,div-716,CHAMAIAKTE,,,,,,
4.173,e-756,Pyknokomon,DMM4174,DMM41731; it755,667,Chap. CLXIX,De picnocomum.,488,Cap CLXXVI,Del pycnocomo,500,Libro quarto,314,Cap. CLXXVI,De Pycnocomo,348,Liber quartus,248,0v,Cap CLXXXVI,De pygnocomo,De pygnocomo,Liber quartus,460,Enarratio 175,De pycnocomo (pycnocomum),134,0,Pycnocomon,DCCXCVI,,4.169,Πυκνόκομον,PYCNOCOMUM,4.176,div-717,PUKNOKOMON,w-650,4,174,πυκνόκομον,πυκνόκομον,Motherwort
4.174,e-757,Birnwolfsmilch,DMM4175,DMM41741; it756,667,Chap. CLXX,De apios.,488,Cap CLXXVII,De la planta Ilamada Apios,500,Libro quarto,315,Cap. CLXXVII,De Apio,349,Liber quartus,249,114r,Cap CLXXXVII,De apio ceu radice sylvertri,De apio ceu radice sylvertri,Liber quartus,460,Enarratio 176,"De apio herba (radix sylvestris, apios / une rave sauvage)",134,0,Apios,DCCXCVII,,4.170,Ἄπιος,APIOS,4.177,div-718,APIOS,w-651,4,175,ἄπιος,ἄπιος,Tuberous spurge
4.175,e-758,Koloquinthe,DMM4176,DMM41751; it757,668,Chap. CLXXI,De la coloquinte.,489,cap CLXXVIII,De la Coloquintida,501,Libro quarto,315,Cap. CLXXVIII,De Colocynthide,349,Liber quartus,249,114r,Cap CLXXXVIII,De colocyntha aegos aliys sicya picra,De colocyntha aegos aliys sicya picra,Liber quartus,460,Enarratio 177,"De colocynthide (colocynthis, cucurbita sylvestris, coloquintida / des coloquintes)",134,0,Colocynthis,DCCXCVIII,,4.171,Κολοκυνθίς,COLOCYNTHIS,4.178,div-719,KOLOKUNTHIS,w-652,4,176,κολόκυνθα ἀγρία,κολόκυνθα ἀγρία,Colocynth
4.176,e-759,Flachsseide,DMM4177,DMM41761; it758,668,Chap. CLXXII,De la goutte ou teigne de thym.,490,Cap CLXXIX,Del epithymo,502,Libro quarto,316,Cap. CLXXIX,De Epithymo,350,Liber quartus,249,114r,Cap CLXXXIX,De epithymo,De epithymo,Liber quartus,461,Enarratio 178,"De epithymo (epithymum, flos thymi / epithimo). De altero epithymo (cuscuta, cassuta, podagra lini, linodera, amplexi caulis, herba capillaris / cuscuta)",134,0,Epithymum,DCCXCIX,,4.172,Ἐπίθυμον,EPITHYMUM,4.179,div-720,EPITHUMON,w-653,4,177,ἐπίθυμον,ἐπίθυμον,Epithymon
4.177,e-760,Alypon,DMM4178,DMM41771; it759,671,Chap. CLXXIII,De alypum.,491,Cap CLXXX,Del alypo,503,Libro quarto,316,Cap. CLXXX,De Alypo,350,Liber quartus,249,114r,Cap CXC,De alypo,De alypo,Liber quartus,462,Enarratio 179,"De alypo (alypon, alypia, turbit album, turbit orientale)",134,0,Alypon,DCCC,,4.173,Ἀλύπον,ALYPUM,,,,w-654,4,178,ἄλυπον,ἄλυπον,Herb terrible
4.178,e-761,Empetron,DMM4179,DMM41781; it760,671,Chap. CLXXIIII,De empetrum.,491,Cap CLXXXI,Del empetro,503,Libro quarto,316,Cap. CLXXXI,De Empetro,350,Liber quartus,250,0v,Cap CXCI,De empetro seu calcifraga,De empetro seu calcifraga,Liber quartus,462,Enarratio 180,"De empetro (empetron, calcifraga)",134,0,Empetron,DCCCI,,4.174,Ἔμπετρον,EMPETRUM,4.181,div-721,EMPETRON,w-655,4,179,ἔμπετρον,ἔμπετρον,Sea heath
4.179,e-762,Klematis,DMM4180,DMM41791; it761,671,Chap. CLXXIIII,De empetrum.,,,,,,316,Cap. CLXXXII,De Clematitide,350,Liber quartus,250,0v,Cap CXCII,De clematide,De clematide,Liber quartus,463,Enarratio 181,De sylvestri vite (vitis sylvestris),,,,,,,Περἰ Κληματίδιδος,,4.182,div-722,KLEMATITIS,w-656,4,180,κληματίς,κληματίς,Traveler’s joy
4.180,e-763,Wilde Rebe,DMM4181,DMM41801; it762,672,Chap. CLXXV,De la vigne sauvage.,492,Cap CLXXXII,De la vid saluage,504,Libro quarto,317,Cap. CLXXXIII,De Vite Sylvestri,351,Liber quartus,250,0v,Cap CXCIII,De labrusca,De labrusca,Liber quartus,463,Enarratio 182,"De vite alba (ampelos leuce, vitis alba, bryonia / du feu ardant, de la couleuree)",134,0,Ampelos agria,DCCCII,,4.175,Ἄμπελος ἀγρία,VITIS SYLVESTRIS,,,,w-657,4,181,ἄμπελος ἀγρία,ἄμπελος ἀγρία,Wild grapevine
4.181,e-764,Weisse Rebe,DMM4182,DMM41811; it763,672,Chap. CLXXVI,De la coulevree.,493,Cap CLXXXIII,De la vid blanca Ilamada vulgarmete Bryonia,505,Libro quarto,317,Cap. CLXXXIIII,De Vite alba,351,Liber quartus,250,0v,Cap CXCIIII,De vite alba,De vite alba,Liber quartus,464,Enarratio 183,"De vite nigra (ampelos melaena, vitis nigra, uva tamminia / espece de coleure, ayant les racines et sementz noirs)",134,0,Ampelos leuce,DCCCIII,,4.176,Ἄμπελος λευκή,VITIS ALBA,,,,w-658,4,182,ἄμπελος λευκή,ἄμπελος λευκή,Bryony
4.182,e-765,Schwarze Rebe,DMM4183,DMM41821; it764,673,Chap. CLXXVII,De la coulevree noire.,493,Cap CLXXXIIII,De la vid Negra,505,Libro quarto,318,Cap. CLXXXV,De Vite nigra,352,Liber quartus,251,115r,Cap CXCV,De vite nigra,De vite nigra,Liber quartus,464,Enarratio 184,"De filice (pteris, filix, filix masculus / feuchiere)",134,0,Ampelos melaena,DCCCIIII,,4.177,Ἄμπελος μέλαινα,VITIS NIGRA,4.185,div-723,AMPELOS MELAINA,w-659,4,183,ἄμπελος μέλαινα,ἄμπελος μέλαινα,Black bryony
4.183,e-766,Wurmfarn,DMM4184,DMM41831; it765,675,Chap. CLXXVIII,De la feuchiere masle.,494,Cap CLXXXV,Del helecho,506,Libro quarto,318,Cap. CLXXXVI,De Filice,352,Liber quartus,251,115r,Cap CXCVI,De filice,De filice,Liber quartus,464,Enarratio 185,"De filice foemina (thelypteris, foemina filix / ut supra)",134,0,Pteris,DCCCV,,4.178,Πτέρις,FILIX MAS,4.186,div-724,PTERIS,w-660,4,184,πετρίς,πετρίς,Male fern
4.184,e-767,Saumfarn,DMM4185,DMM41841; it766,675,Chap. CLXXIX,De la feuchiere femelle.,495,Cap CLXXXVI,Del helecho hembra,507,Libro quarto,319,Cap. CLXXXVII,"De Thelypteri, seu filice foemina",353,Liber quartus,252,0v,Cap CXCVII,De filice foemina,De filice foemina,Liber quartus,465,Enarratio 186,"De polypodio (polypodium, filicula / du polypode)",134,0,Thelypteris,DCCCVI,,4.179,Θελυπτερίς,FILIX FOEMINA,4.187,div-725,THELUPTERIS,w-661,4,185,θηλυπτερίς,θηλυπτερίς,Bracken
4.185,e-768,T?pfelfarn,DMM4186,DMM41851; it767,676,Chap. CLXXX,Du polypode.,495,Cap CLXXXVII,Del polypodio,507,Libro quarto,319,Cap. CLXXXVIII,"De Polypodio, seu filicula",353,Liber quartus,252,0v,Cap CXCVIII,De filicula,De filicula,Liber quartus,465,Enarratio 187,"De dryopteri (dryopteris, filix quercus, filix quercina / feuchiere du chesne)",135,66,Polypodion,DCCCVII,,4.180,Πολυπόδιον,FILICULA,4.188,div-726,POLUPODION,w-662,4,186,πολυπόδιον,πολυπόδιον,Polypody
4.186,e-769,Eichenfarn,DMM4187,DMM41861; it768,677,Chap. CLXXXI,De la feuchiere de chesne.,496,Cap CLXXXVIII,De la dryopteride,508,Libro quarto,320,Cap. CLXXXIX,De Dryopteri,354,Liber quartus,252,0v,Cap CXCIX,De dryopteri,De dryopteri,Liber quartus,466,Enarratio 188,"De cnico (cnicos, cartamus, crocus sylvestris / saffran saulvaige)",135,66,Pryopteris,DCCCVIII,,4.181,Δρυοπτερίς,DRYOPTERIS,4.189,div-727,DRUOPOTERIS,w-663,4,187,δρυπτερίς,δρυπτερίς,Black oak fern
4.187,e-770,Saflor,DMM4188,DMM41871; it769,678,Chap. CLXXXII,Du saffran bastard.,497,Cap CLXXXIX,Del cartamo,509,Libro quarto,320,Cap. CXC,De Cnico,354,Liber quartus,252,0v,Cap CC,De cnico,De cnico,Liber quartus,466,Enarratio 189,"De mercuriali (linozotis, mercurialis / mercuriale)",135,66,Cnecos,DCCCIX,,4.182,Κνίκος,CNICUS,4.190,div-728,KNIKOS,w-664,4,188,κνῆκος,κνῆκος,Safflower
4.188,e-771,Bingelkraut,DMM4189,DMM41881; it770,678,Chap. CLXXXIII,De la mercuriale.,497,Cap CXC,De la mercurial,509,Libro quarto,320,Cap. CXCI,"De Linozostide, seu Mercuriali",354,Liber quartus,253,116r,Cap CCI,De mercuriali,De mercuriali,Liber quartus,467,Enarratio 190,"De cynocrambe (cynocrambe, canina brassica, mercurialis canina / mercurielle du chien)",135,66,Linozostis,DCCCX,,4.183,Λινόζωστις,MERCURIALIS,4.191,div-729,LINOZOSTIS,w-665,4,189,λινόζωστις,λινόζωστις,Mercury
4.189,e-772,Hundskohl,,DMM41891; it771,679,Chap. CLXXXIIII,De la mercuriale sauvage.,499,Cap CXCI,De la cynocrambe,511,Libro quarto,321,Cap. CXCII,De Cynocrambe,355,Liber quartus,253,116r,Cap CCII,De cynocrambae,De cynocrambae,Liber quartus,467,Enarratio 190,"De cynocrambe (cynocrambe, canina brassica, mercurialis canina / mercurielle du chien)",135,66,Cynia,DCCCXI,,4.184,Κυνοκράμβη,CYNOCRAMBE,4.192,div-730,KUNOKRAMBE,,,,,,
4.190,e-773,Grosses Heliotropion,DMM4190,DMM41901; it772,680,Chap. CLXXXV,Du grand heliotropium.,499,Cap CXCII,Del heliotropio mayor,511,Libro quarto,321,Cap. CXCIII,"De Heliotropio magno, seu Solari herba maiore",355,Liber quartus,253,116r,Cap CCIII,De heliotropio magno,De heliotropio magno,Liber quartus,467,Enarratio 191,"De heliotropio maiori (heliotropium maius, herba cancri, solaris herba, scorpiurus herba, verrucaria maior / verruaria)",135,66,Heliotropium maius,DCCCXII,,4.185,Ἡλιοτρόπιον μέγα,HELIOTROPIUM MAIUS,4.193,div-731,ELIOTROPION MEGA,w-666,4,190_RV,ἡλιοτρόπιον τὸ μέγα,ἡλιοτρόπιον τὸ μέγα,Large heliotrope
4.191,e-774,Kleines Heliotropion,DMM4191,DMM41911; it773,680,Chap. CLXXXVI,Du petit heliotropium.,500,Cap CXCIII,Del heliotropio menor,512,Libro quarto,322,Cap. CXCIIII,De Heliotropio parvo,356,Liber quintus,254,0v,Cap CCIIII,De heliotropio paruo,De heliotropio paruo,Liber quartus,467,Enarratio 192,"De heliotropio minori (heliotropium minus, solaris minor, verrucaria minor)",135,66,Heliotropium minus,DCCCXIII,,4.186,Ἡλιοτρόπιον μικρόν,HELIOTROPIUM MINUS,4.194,div-732,ELIOTROPION MIKRON,w-667,4,190,ἡλιοτρόπιον τὸ μικρόν,ἡλιοτρόπιον τὸ μικρόν,Small heliotrope
4.192,e-775,Skorpionskraut,DMM4192,DMM41921; it774,682,Chap. CLXXXVIII,De scorpioides.,501,Cap CXCIIII,Del scorpioide,513,Libro quarto,322,Cap. CXCV,De Scorpioide,356,Liber quintus,254,0v,Cap CCV,De scorpioide,De scorpioide,Liber quartus,468,Enarratio 193,De scorpioide (scorpioides),135,66,Scorpioides,DCCCXIIII,,4.187,Σκορπιοειδές,SCORPIOIDES,4.195,div-733,SKORPIOIDES,w-668,4,192,σκορπιοειδές,σκορπιοειδές,Scorpionwort
5.100,e-876,Molybdaina,DMM5085,DMM51001; it874,714,Chap. LX,De la plombagine.,534,Cap LIX,De la molibdena,546,Libro quinto,361,Cap. C,De Molybdaena seu plumbagine,395,Liber quintus,281,130r,Cap XCXI,De molibdaena seu plumbagine,De molibdaena seu plumbagine,Liber quintus,484,Enarratio 59; Enarratio 60,"De molybdaena artificiali Galena dicta; De molybdaena fossili, sive naturali dicta",146,0,Molibdaena,DCCCCXXXVI,,5.60,Μολίβδαινα,MOLI<B>DAENA SEU PLUMBAGO,5.100,div-798,MOLUBDAINA,w-754,5,85,μολύβδαινα,μολύβδαινα,Galena
5.101,e-877,Silberschlacke,DMM5086,DMM51011; it875,715,Chap. LXI,De l'escume d'argent.,534,Cap LX,De la escoria de la plata,546,Libro quinto,362,Cap. CI,De argenti Scoria,396,Liber quintus,281,130r,cap XCII,De recremento argenti,De recremento argenti,Liber quintus,485,Enarratio 61,De argenti scoria,146,0,Scoria argenti,DCCCCXXXVII,,5.61,Ἀργύρου σκωρία,ARGENTI RECREMENTUM,5.101,div-799,SKORIA ARGUROU,w-755,5,86,ἡ τοῦ ἀργρύρου σκωρία,ἡ τοῦ ἀργρύρου σκωρία,Silver dross
5.102,e-878,Bleigl?tte,DMM5087,DMM51021; it876,715,Chap. LXII,De la litharge.,534,Cap LXI,Del lithargyrio,546,Libro quinto,362,Cap. CII,De argenti spuma,396,Liber quintus,281,130r,Cap XCIII,Di spuma argenti,Di spuma argenti,Liber quintus,485,Enarratio 62,"De lithargyro, idest spuma argenti",146,0,Spuma argenti,DCCCCXXXVIII,,5.62,Λιθάργυρος,SPUMA ARGENTI,5.102,div-800,LITHARGUROS,w-756,5,87,λιθάργυρος,λιθάργυρος,Litharge
5.103,e-879,Bleiweiss,DMM5088,DMM51031; it877,716,Chap. LXIII,De la ceruse.,536,Cap LXII,De la Cerusa,548,Libro quinto,364,Cap. CIII,De Cerussa,398,Liber quintus,283,131r,Cap XCIIII,De cerusa,De cerusa,Liber quintus,486,Enarratio 63,"De cerussa (psimmithum, cerussa / ceruse)",146,0,Cerussa,DCCCCXXXIX,,5.63,Ψιμμίθιον,CERUSSA,5.103,div-801,PSIMUTHIOS,w-757,5,88,ψιμύθιον,ψιμύθιον,White lead
5.104,e-880,Chrysokolla,DMM5089,DMM51041; it878,717,Chap. LXIIII,Du borras.,537,Cap LXIII,De la chrysocola,549,Libro quinto,365,Cap. CIIII,De Chrysocolla,399,Liber quintus,283,131r,Cap XCV,De chrysocolla,De chrysocolla,Liber quintus,486,Enarratio 64,"De chrysocolla (chrysocolla, auricolla, borax / borace)",146,0,Chrysocolla,DCCCCXL,,5.64,Χρυσοκόλλα,CHRYSOCOLLA,,,,w-758,5,89,χρυσοκόλλα,χρυσοκόλλα,Basic copper carbonate
5.105,e-881,Armenion,DMM5090,DMM51051; it879,717,Chap. LXV,De la pierre d'Armenie.,538,Cap LXIIII,De la piedra Ilamada armenia,550,Libro quinto,366,Cap. CV,De Armenio,400,Liber quintus,284,0v,Cap XCVI,De armenio lapide,De armenio lapide,Liber quintus,487,Enarratio 65,De armenio lapide,147,72,Armenium,DCCCCXLI,,5.65,Λίθος ἀρμένιος,LAPIS ARMENIUS,,,,w-759,5,90,Ἀρμένιον,Ἀρμένιον,Azurite
5.106,e-882,Kyanos,DMM5091,DMM51061; it880,719,Chap. LXVI,De la pierre d'azur.,538,Cap LXV,"De la piedra cerulea, o azul en griego Ilamada cyano",550,Libro quinto,366,Cap. CVI,De Cyano sive caeruleo,400,Liber quintus,284,0v,Cap XCVII,De caeruleo,De caeruleo,Liber quintus,487,Enarratio 66,"De lapide cyaneo (lapis cyaneus, lapis caeruleus, lapis lazuli)",147,72,Coeruleum,DCCCCXLII,,5.66,Κυανός λίθος,COERULEUS LAPIS,,,,w-760,5,91,κύανος,κύανος,Lapis lazuli
5.107,e-883,Indikon,DMM5092,DMM51071; it881,719,Chap. LXVII,De l'Inde.,539,Cap LXVI,De la piedra indica,551,Libro quinto,366,Cap. CVII,De Indico,400,Liber quintus,284,0v,Cap XCVIII,De indico,De indico,Liber quintus,488,Enarratio 67,"De indico lapide (lapis indicus, indicum, succus issatidis herbae / nihil)",148,0,Indicum,DCCCCXLIII,,5.67,Ἰνδικόν,INDICUM,5.107,div-802,INDIKON,w-761,5,92,Ἰνδικόν,Ἰνδικόν,Indigo
5.108,e-884,Ochra,DMM5093,DMM51081; it882,720,Chap. LXVIII,De l'ochre.,539,Cap LXVII,Dela ocra,551,Libro quinto,367,Cap. CVIII,De Ochra,401,Liber quintus,284,0v,Cap XCIX,De ochra,De ochra,Liber quintus,488,Enarratio 68,De ochra (ochra),148,0,Ochra,DCCCCXLIIII,,5.68,Ὄχρα,OCHRA,5.108,div-803,OCHRA,w-762,5,93,ὦχρα,ὦχρα,Yellow ocher
5.109,e-885,Kinnabari,DMM5094,DMM51091; it883,720,Chap. LXIX,Du cinabre.,539,Cap LXVIII,Del Cinabrio,551,Libro quinto,367,Cap. CIX,De Cinnabari,401,Liber quintus,284,0v,Cap C,De cinnabari,De cinnabari,Liber quintus,488,Enarratio 69,"De cinnabari (cinnabaris, sanguis draconis, lachryma draconis arboris / seng di dracon). De cinnabrio fossili, et artificiali (cinnabrium fossile, minium naturale)",148,0,Cinnabari,DCCCCXLV,,5.69,Κιννάβαρις,CINNABARIS,5.109,div-804,KINNABARI,w-763,5,94,κιννάβαρι,κιννάβαρι,Cinnabar
5.110,e-886,Quecksilber,DMM5095,DMM51101; it884,722,Chap. LXX,De l'argent vif.,540,Cap LXIX,Del azogue,552,Libro quinto,367,Cap. CX,"De Hydrargyro, seu argento vivo",401,Liber quintus,285,132r,Cap CI,De argento vino,De argento vino,Liber quintus,489,Enarratio 70,"De argento vivo (hydrargyros, argentum vivum / argent vive)",148,0,Hydrargyros,DCCCCXLVI,,5.70,Ὑδράργυρος,ARGENTUM VIVUM,5.110,div-805,UDRAGUROS,w-764,5,95,ὑδράργυρος,ὑδράργυρος,Mercury
5.111,e-887,Sinopischer R?thel,DMM5096,DMM51111; it885,723,Chap. LXXI,De la rubrique sinopique.,542,Cap LXX,De la rubrica sinopica,554,Libro quinto,368,Cap. CXI,De rubrica Sinopica,402,Liber quintus,285,132r,Cap CII,De rubrica ceu minio sinopico,De rubrica ceu minio sinopico,Liber quintus,491,Enarratio 71,De rubrica sinopide,149,73,Rubrica sinopis,DCCCCXLVII,,5.71,Μίλτος σινωπική,RUBRICA SINOPICA,5.111,div-806,MILTOS SINOPIKE,w-765,5,96,μίλτος Σινωπική,μίλτος Σινωπική,Sinopic red earth
5.112,e-888,R?thel der Handwerker,,DMM51121; it886,724,Chap. LXXII,De la croye rouge.,543,Cap LXXI,"De la rubrica fabril, o de carpinteros",555,Libro quinto,368,Cap. CXII,De Rubrica fabrili,402,Liber quintus,285,132r,Cap CIII,De rubrica fabrili,De rubrica fabrili,Liber quintus,492,Enarratio 72,"De rubrica fabrili, quam Hispani almagri dicunt, Germani vero bergrotel",149,73,Rubrica fabrilis,DCCCCXLVIII,,5.72,Μίλτος τεκτονική,RUBRICA FABRILIS,5.112,div-807,TEKTONIKE,,,,,,
5.113,e-889,Lemnische Erde,DMM5097,DMM51131; it887,724,Chap. LXXIII,De la terre seellee.,543,Cap LXXII,De la tierra Lemnia,555,Libro quinto,368,Cap. CXIII,De Lemnia terra,402,Liber quintus,286,0v,Cap CIIII,De lemnia terra,De lemnia terra,Liber quintus,492,Enarratio 73,De terra lemnia,149,73,Rubrica lemnia,DCCCCXLIX,,5.73,Λημνία γῆ,LEMNIA TERRA,5.113,div-808,LEMNIA GE,w-766,5,97,Λημνία γῆ,Λημνία γῆ,Lemnian earth
5.114,e-890,Chalkanthos,DMM5098,DMM51141; it888,727,Chap. LXXIIII,Du vitriol.,544,Cap LXXIII,Del Calcanto,556,Libro quinto,369,Cap. CXIIII,De Atramento sutorio,403,Liber quintus,286,0v,Cap CV,De attramento futorio,De attramento futorio,Liber quintus,493,Enarratio 74,"De chalcantho (chalcanthos, atramentum sutorium, vitriolum / vitriolo)",149,73,Chalcanthon,DCCCCL,,5.74,Χάλκανθον,ATRAMENTUM SUTORIUM,5.114,div-809,CHALKANTHON,w-767,5,98,χαλκανθές,χαλκανθές,Vitriol
5.115,e-891,Chalkitis,DMM5099,DMM51151; it889,729,Chap. LXXV,De chalcitis.,545,Cap LXXIIII,De la calcitide,557,Libro quinto,369,Cap. CXV,De Chalciti,403,Liber quintus,286,0v,Cap CVI,De chalcite,De chalcite,Liber quintus,494,Enarratio 75,De chalcitide,150,0,Chalcitis lapis,DCCCCLI,,5.75,Χαλκῖτις,CHALCITIS,5.115,div-810,CHALKITIS,w-768,5,99,χαλκῖτις,χαλκῖτις,Rock alum
5.116,e-892; e-893,Psorikon,DMM5100,DMM51161; it890; it891,729,Chap. LXXV; Chap. LXXVI,De chalcitis.; De misy.,545,Cap LXXV,Del misy,557,Libro quinto,370,Cap. CXVI; Cap. CXVII,De Psorico; De Misy,404,Liber quintus,287,133r,Cap CVII; Cap CVIII,De psorico; De misy,De psorico; De misy,Liber quintus,494,Enarratio 76; Enarratio 77,De psorico; De misy,150,0,Misy,DCCCCLII,,5.76,Μίσυ,MISY,,,,w-769,5,100,μίσυ,μίσυ,Misy
